timestamp,rssi,label
19/042026 00:43:49.004,-57,sitting
19/042026 00:43:49.055,-57,sitting
19/042026 00:43:49.104,-55,sitting
19/042026 00:43:49.154,-55,sitting
19/042026 00:43:49.204,-54,sitting
19/042026 00:43:49.254,-54,sitting
19/042026 00:43:49.304,-55,sitting
19/042026 00:43:49.353,-55,sitting
19/042026 00:43:49.404,-52,sitting
19/042026 00:43:49.454,-52,sitting
19/042026 00:43:49.504,-52,sitting
19/042026 00:43:49.554,-52,sitting
19/042026 00:43:49.604,-52,sitting
19/042026 00:43:49.654,-52,sitting
19/042026 00:43:49.704,-54,sitting
19/042026 00:43:49.754,-54,sitting
19/042026 00:43:49.804,-53,sitting
19/042026 00:43:49.854,-53,sitting
19/042026 00:43:49.904,-53,sitting
19/042026 00:43:49.954,-53,sitting
19/042026 00:43:50.004,-53,sitting
19/042026 00:43:50.054,-53,sitting
19/042026 00:43:50.104,-53,sitting
19/042026 00:43:50.154,-53,sitting
19/042026 00:43:50.204,-56,sitting
19/042026 00:43:50.254,-56,sitting
19/042026 00:43:50.304,-51,sitting
19/042026 00:43:50.354,-51,sitting
19/042026 00:43:50.404,-54,sitting
19/042026 00:43:50.455,-54,sitting
19/042026 00:43:50.504,-55,sitting
19/042026 00:43:50.554,-55,sitting
19/042026 00:43:50.604,-52,sitting
19/042026 00:43:50.654,-52,sitting
19/042026 00:43:50.704,-57,sitting
19/042026 00:43:50.754,-57,sitting
19/042026 00:43:50.804,-57,sitting
19/042026 00:43:50.854,-53,sitting
19/042026 00:43:50.904,-53,sitting
19/042026 00:43:50.954,-53,sitting
19/042026 00:43:51.004,-53,sitting
19/042026 00:43:51.055,-53,sitting
19/042026 00:43:51.105,-53,sitting
19/042026 00:43:51.155,-52,sitting
19/042026 00:43:51.204,-52,sitting
19/042026 00:43:51.253,-52,sitting
19/042026 00:43:51.304,-52,sitting
19/042026 00:43:51.354,-53,sitting
19/042026 00:43:51.404,-53,sitting
19/042026 00:43:51.454,-53,sitting
19/042026 00:43:51.504,-53,sitting
19/042026 00:43:51.554,-53,sitting
19/042026 00:43:51.604,-53,sitting
19/042026 00:43:51.653,-57,sitting
19/042026 00:43:51.704,-57,sitting
19/042026 00:43:51.754,-50,sitting
19/042026 00:43:51.804,-50,sitting
19/042026 00:43:51.854,-54,sitting
19/042026 00:43:51.905,-54,sitting
19/042026 00:43:51.955,-57,sitting
19/042026 00:43:52.004,-57,sitting
19/042026 00:43:52.054,-50,sitting
19/042026 00:43:52.104,-50,sitting
19/042026 00:43:52.154,-55,sitting
19/042026 00:43:52.204,-55,sitting
19/042026 00:43:52.253,-54,sitting
19/042026 00:43:52.304,-54,sitting
19/042026 00:43:52.354,-53,sitting
19/042026 00:43:52.405,-53,sitting
19/042026 00:43:52.454,-54,sitting
19/042026 00:43:52.503,-54,sitting
19/042026 00:43:52.554,-54,sitting
19/042026 00:43:52.605,-54,sitting
19/042026 00:43:52.654,-53,sitting
19/042026 00:43:52.704,-53,sitting
19/042026 00:43:52.754,-53,sitting
19/042026 00:43:52.804,-53,sitting
19/042026 00:43:52.854,-53,sitting
19/042026 00:43:52.904,-51,sitting
19/042026 00:43:52.954,-51,sitting
19/042026 00:43:53.004,-51,sitting
19/042026 00:43:53.054,-51,sitting
19/042026 00:43:53.104,-51,sitting
19/042026 00:43:53.154,-51,sitting
19/042026 00:43:53.203,-54,sitting
19/042026 00:43:53.254,-54,sitting
19/042026 00:43:53.304,-51,sitting
19/042026 00:43:53.353,-51,sitting
19/042026 00:43:53.404,-54,sitting
19/042026 00:43:53.454,-54,sitting
19/042026 00:43:53.504,-50,sitting
19/042026 00:43:53.554,-50,sitting
19/042026 00:43:53.604,-55,sitting
19/042026 00:43:53.654,-55,sitting
19/042026 00:43:53.704,-55,sitting
19/042026 00:43:53.754,-55,sitting
19/042026 00:43:53.805,-51,sitting
19/042026 00:43:53.855,-51,sitting
19/042026 00:43:53.904,-55,sitting
19/042026 00:43:53.954,-55,sitting
19/042026 00:43:54.004,-55,sitting
19/042026 00:43:54.054,-55,sitting
19/042026 00:43:54.105,-51,sitting
19/042026 00:43:54.153,-51,sitting
19/042026 00:43:54.204,-59,sitting
19/042026 00:43:54.254,-59,sitting
19/042026 00:43:54.304,-56,sitting
19/042026 00:43:54.354,-56,sitting
19/042026 00:43:54.405,-53,sitting
19/042026 00:43:54.453,-53,sitting
19/042026 00:43:54.504,-57,sitting
19/042026 00:43:54.554,-57,sitting
19/042026 00:43:54.604,-55,sitting
19/042026 00:43:54.654,-55,sitting
19/042026 00:43:54.704,-57,sitting
19/042026 00:43:54.754,-57,sitting
19/042026 00:43:54.804,-54,sitting
19/042026 00:43:54.855,-54,sitting
19/042026 00:43:54.904,-55,sitting
19/042026 00:43:54.954,-55,sitting
19/042026 00:43:55.004,-55,sitting
19/042026 00:43:55.054,-59,sitting
19/042026 00:43:55.104,-59,sitting
19/042026 00:43:55.154,-57,sitting
19/042026 00:43:55.205,-57,sitting
19/042026 00:43:55.253,-53,sitting
19/042026 00:43:55.304,-53,sitting
19/042026 00:43:55.354,-55,sitting
19/042026 00:43:55.403,-55,sitting
19/042026 00:43:55.454,-60,sitting
19/042026 00:43:55.504,-60,sitting
19/042026 00:43:55.554,-55,sitting
19/042026 00:43:55.604,-55,sitting
19/042026 00:43:55.654,-58,sitting
19/042026 00:43:55.704,-58,sitting
19/042026 00:43:55.754,-55,sitting
19/042026 00:43:55.804,-55,sitting
19/042026 00:43:55.854,-52,sitting
19/042026 00:43:55.904,-52,sitting
19/042026 00:43:55.953,-65,sitting
19/042026 00:43:56.004,-65,standing
19/042026 00:43:56.054,-55,standing
19/042026 00:43:56.104,-55,standing
19/042026 00:43:56.153,-55,standing
19/042026 00:43:56.204,-55,standing
19/042026 00:43:56.254,-62,standing
19/042026 00:43:56.305,-62,standing
19/042026 00:43:56.354,-54,standing
19/042026 00:43:56.404,-54,standing
19/042026 00:43:56.454,-58,standing
19/042026 00:43:56.504,-58,standing
19/042026 00:43:56.554,-56,standing
19/042026 00:43:56.604,-56,standing
19/042026 00:43:56.654,-52,standing
19/042026 00:43:56.704,-52,standing
19/042026 00:43:56.754,-53,standing
19/042026 00:43:56.804,-53,standing
19/042026 00:43:56.854,-58,standing
19/042026 00:43:56.904,-58,standing
19/042026 00:43:56.954,-54,standing
19/042026 00:43:57.004,-54,standing
19/042026 00:43:57.054,-55,standing
19/042026 00:43:57.104,-55,standing
19/042026 00:43:57.154,-55,standing
19/042026 00:43:57.204,-55,standing
19/042026 00:43:57.255,-55,standing
19/042026 00:43:57.304,-51,standing
19/042026 00:43:57.354,-51,standing
19/042026 00:43:57.404,-58,standing
19/042026 00:43:57.454,-58,standing
19/042026 00:43:57.504,-54,standing
19/042026 00:43:57.554,-54,standing
19/042026 00:43:57.604,-53,standing
19/042026 00:43:57.654,-53,standing
19/042026 00:43:57.704,-62,standing
19/042026 00:43:57.755,-62,standing
19/042026 00:43:57.804,-53,standing
19/042026 00:43:57.854,-53,standing
19/042026 00:43:57.904,-59,standing
19/042026 00:43:57.953,-59,standing
19/042026 00:43:58.003,-56,standing
19/042026 00:43:58.054,-56,standing
19/042026 00:43:58.105,-54,standing
19/042026 00:43:58.154,-54,standing
19/042026 00:43:58.204,-54,standing
19/042026 00:43:58.254,-54,standing
19/042026 00:43:58.304,-58,standing
19/042026 00:43:58.354,-58,standing
19/042026 00:43:58.404,-53,standing
19/042026 00:43:58.454,-53,standing
19/042026 00:43:58.503,-56,standing
19/042026 00:43:58.554,-56,standing
19/042026 00:43:58.604,-55,standing
19/042026 00:43:58.654,-55,standing
19/042026 00:43:58.704,-51,standing
19/042026 00:43:58.754,-51,standing
19/042026 00:43:58.804,-62,standing
19/042026 00:43:58.854,-62,standing
19/042026 00:43:58.904,-54,standing
19/042026 00:43:58.954,-54,standing
19/042026 00:43:59.004,-54,standing
19/042026 00:43:59.054,-54,standing
19/042026 00:43:59.104,-61,standing
19/042026 00:43:59.153,-61,standing
19/042026 00:43:59.204,-61,standing
19/042026 00:43:59.254,-59,standing
19/042026 00:43:59.304,-59,standing
19/042026 00:43:59.354,-58,standing
19/042026 00:43:59.404,-58,standing
19/042026 00:43:59.454,-56,standing
19/042026 00:43:59.504,-56,standing
19/042026 00:43:59.554,-56,standing
19/042026 00:43:59.604,-56,standing
19/042026 00:43:59.654,-54,standing
19/042026 00:43:59.704,-54,standing
19/042026 00:43:59.754,-58,standing
19/042026 00:43:59.804,-58,standing
19/042026 00:43:59.854,-53,standing
19/042026 00:43:59.904,-53,standing
19/042026 00:43:59.954,-56,standing
19/042026 00:44:00.004,-56,standing
19/042026 00:44:00.054,-56,standing
19/042026 00:44:00.105,-56,standing
19/042026 00:44:00.154,-51,standing
19/042026 00:44:00.204,-51,standing
19/042026 00:44:00.254,-59,standing
19/042026 00:44:00.304,-59,standing
19/042026 00:44:00.354,-55,standing
19/042026 00:44:00.404,-55,standing
19/042026 00:44:00.454,-53,standing
19/042026 00:44:00.504,-53,standing
19/042026 00:44:00.554,-63,standing
19/042026 00:44:00.604,-63,standing
19/042026 00:44:00.654,-53,standing
19/042026 00:44:00.704,-53,standing
19/042026 00:44:00.754,-55,standing
19/042026 00:44:00.804,-55,standing
19/042026 00:44:00.854,-59,standing
19/042026 00:44:00.904,-59,standing
19/042026 00:44:00.954,-53,standing
19/042026 00:44:01.004,-53,standing
19/042026 00:44:01.054,-57,standing
19/042026 00:44:01.104,-57,standing
19/042026 00:44:01.154,-57,standing
19/042026 00:44:01.204,-57,standing
19/042026 00:44:01.253,-53,standing
19/042026 00:44:01.304,-53,standing
19/042026 00:44:01.354,-56,standing
19/042026 00:44:01.404,-56,standing
19/042026 00:44:01.454,-56,standing
19/042026 00:44:01.504,-61,standing
19/042026 00:44:01.554,-61,standing
19/042026 00:44:01.604,-53,standing
19/042026 00:44:01.654,-53,standing
19/042026 00:44:01.704,-56,standing
19/042026 00:44:01.754,-56,standing
19/042026 00:44:01.804,-58,standing
19/042026 00:44:01.854,-58,standing
19/042026 00:44:01.904,-54,standing
19/042026 00:44:01.955,-54,standing
19/042026 00:44:02.003,-61,standing
19/042026 00:44:02.053,-61,standing
19/042026 00:44:02.103,-56,standing
19/042026 00:44:02.154,-56,standing
19/042026 00:44:02.204,-53,standing
19/042026 00:44:02.254,-53,standing
19/042026 00:44:02.304,-61,standing
19/042026 00:44:02.355,-61,standing
19/042026 00:44:02.404,-55,falling
19/042026 00:44:02.455,-55,falling
19/042026 00:44:02.504,-57,falling
19/042026 00:44:02.554,-57,falling
19/042026 00:44:02.604,-71,falling
19/042026 00:44:02.654,-71,falling
19/042026 00:44:02.704,-59,falling
19/042026 00:44:02.754,-59,falling
19/042026 00:44:02.804,-56,falling
19/042026 00:44:02.854,-56,falling
19/042026 00:44:02.903,-60,falling
19/042026 00:44:02.954,-60,falling
19/042026 00:44:03.004,-57,falling
19/042026 00:44:03.054,-57,falling
19/042026 00:44:03.104,-56,falling
19/042026 00:44:03.153,-56,falling
19/042026 00:44:03.204,-55,falling
19/042026 00:44:03.254,-55,falling
19/042026 00:44:03.304,-62,falling
19/042026 00:44:03.354,-62,falling
19/042026 00:44:03.404,-62,falling
19/042026 00:44:03.454,-62,falling
19/042026 00:44:03.504,-62,falling
19/042026 00:44:03.554,-60,falling
19/042026 00:44:03.604,-60,falling
19/042026 00:44:03.655,-52,falling
19/042026 00:44:03.704,-52,falling
19/042026 00:44:03.753,-59,falling
19/042026 00:44:03.804,-59,falling
19/042026 00:44:03.855,-64,falling
19/042026 00:44:03.904,-64,falling
19/042026 00:44:03.953,-55,falling
19/042026 00:44:04.003,-55,falling
19/042026 00:44:04.054,-59,falling
19/042026 00:44:04.103,-59,falling
19/042026 00:44:04.154,-62,falling
19/042026 00:44:04.204,-62,falling
19/042026 00:44:04.254,-59,falling
19/042026 00:44:04.304,-59,falling
19/042026 00:44:04.354,-63,falling
19/042026 00:44:04.404,-63,falling
19/042026 00:44:04.454,-63,lying
19/042026 00:44:04.504,-63,lying
19/042026 00:44:04.554,-57,lying
19/042026 00:44:04.604,-57,lying
19/042026 00:44:04.654,-62,lying
19/042026 00:44:04.704,-62,lying
19/042026 00:44:04.754,-59,lying
19/042026 00:44:04.804,-59,lying
19/042026 00:44:04.854,-67,lying
19/042026 00:44:04.904,-67,lying
19/042026 00:44:04.954,-56,lying
19/042026 00:44:05.004,-56,lying
19/042026 00:44:05.054,-55,lying
19/042026 00:44:05.104,-55,lying
19/042026 00:44:05.154,-60,lying
19/042026 00:44:05.204,-60,lying
19/042026 00:44:05.253,-60,lying
19/042026 00:44:05.303,-60,lying
19/042026 00:44:05.354,-62,lying
19/042026 00:44:05.404,-62,lying
19/042026 00:44:05.455,-57,lying
19/042026 00:44:05.504,-57,lying
19/042026 00:44:05.554,-57,lying
19/042026 00:44:05.604,-57,lying
19/042026 00:44:05.655,-57,lying
19/042026 00:44:05.704,-64,lying
19/042026 00:44:05.754,-64,lying
19/042026 00:44:05.804,-67,lying
19/042026 00:44:05.854,-67,lying
19/042026 00:44:05.904,-60,lying
19/042026 00:44:05.955,-60,lying
19/042026 00:44:06.004,-64,lying
19/042026 00:44:06.053,-64,lying
19/042026 00:44:06.103,-63,lying
19/042026 00:44:06.154,-63,lying
19/042026 00:44:06.204,-62,lying
19/042026 00:44:06.254,-62,lying
19/042026 00:44:06.304,-67,lying
19/042026 00:44:06.354,-67,lying
19/042026 00:44:06.403,-59,lying
19/042026 00:44:06.454,-59,lying
19/042026 00:44:06.504,-56,lying
19/042026 00:44:06.554,-56,lying
19/042026 00:44:06.605,-58,lying
19/042026 00:44:06.654,-58,lying
19/042026 00:44:06.704,-60,lying
19/042026 00:44:06.754,-60,lying
19/042026 00:44:06.804,-62,lying
19/042026 00:44:06.854,-62,lying
19/042026 00:44:06.904,-57,lying
19/042026 00:44:06.954,-57,lying
19/042026 00:44:07.004,-57,lying
19/042026 00:44:07.054,-57,lying
19/042026 00:44:07.104,-64,lying
19/042026 00:44:07.154,-64,lying
19/042026 00:44:07.204,-67,lying
19/042026 00:44:07.254,-67,lying
19/042026 00:44:07.304,-58,lying
19/042026 00:44:07.355,-58,lying
19/042026 00:44:07.404,-58,lying
19/042026 00:44:07.454,-63,lying
19/042026 00:44:07.504,-63,lying
19/042026 00:44:07.554,-63,lying
19/042026 00:44:07.604,-60,lying
19/042026 00:44:07.654,-60,lying
19/042026 00:44:07.704,-65,lying
19/042026 00:44:07.753,-65,lying
19/042026 00:44:07.804,-65,lying
19/042026 00:44:07.854,-59,lying
19/042026 00:44:07.904,-59,lying
19/042026 00:44:07.954,-55,lying
19/042026 00:44:08.004,-55,lying
19/042026 00:44:08.054,-59,lying
19/042026 00:44:08.103,-59,lying
19/042026 00:44:08.154,-59,lying
19/042026 00:44:08.204,-59,lying
19/042026 00:44:08.254,-62,lying
19/042026 00:44:08.304,-62,lying
19/042026 00:44:08.354,-57,lying
19/042026 00:44:08.404,-57,lying
19/042026 00:44:08.454,-56,lying
19/042026 00:44:08.504,-56,lying
19/042026 00:44:08.553,-63,lying
19/042026 00:44:08.605,-63,lying
19/042026 00:44:08.655,-66,lying
19/042026 00:44:08.705,-66,lying
19/042026 00:44:08.754,-60,lying
19/042026 00:44:08.804,-60,lying
19/042026 00:44:08.854,-65,lying
19/042026 00:44:08.905,-65,lying
19/042026 00:44:08.954,-63,lying
19/042026 00:44:09.004,-63,lying
19/042026 00:44:09.054,-59,lying
19/042026 00:44:09.104,-59,lying
19/042026 00:44:09.154,-66,lying
19/042026 00:44:09.204,-66,lying
19/042026 00:44:09.254,-60,lying
19/042026 00:44:09.304,-60,lying
19/042026 00:44:09.354,-56,lying
19/042026 00:44:09.404,-56,lying
19/042026 00:44:09.454,-61,lying
19/042026 00:44:09.504,-61,lying
19/042026 00:44:09.554,-58,lying
19/042026 00:44:09.604,-58,lying
19/042026 00:44:09.655,-62,lying
19/042026 00:44:09.704,-62,lying
19/042026 00:44:09.754,-57,lying
19/042026 00:44:09.804,-57,lying
19/042026 00:44:09.854,-56,lying
19/042026 00:44:09.904,-56,lying
19/042026 00:44:09.954,-56,lying
19/042026 00:44:10.004,-63,lying
19/042026 00:44:10.054,-63,lying
19/042026 00:44:10.104,-63,lying
19/042026 00:44:10.153,-63,lying
19/042026 00:44:10.204,-56,lying
19/042026 00:44:10.254,-56,lying
19/042026 00:44:10.304,-66,lying
19/042026 00:44:10.354,-66,lying
19/042026 00:44:10.404,-65,lying
19/042026 00:44:10.454,-65,lying
19/042026 00:44:10.503,-58,lying
19/042026 00:44:10.554,-58,lying
19/042026 00:44:10.605,-64,lying
19/042026 00:44:10.654,-64,lying
19/042026 00:44:10.704,-64,lying
19/042026 00:44:10.754,-64,lying
19/042026 00:44:10.804,-61,lying
19/042026 00:44:10.853,-61,lying
19/042026 00:44:10.904,-67,lying
19/042026 00:44:10.954,-67,lying
19/042026 00:44:11.004,-58,lying
19/042026 00:44:11.053,-58,lying
19/042026 00:44:11.104,-54,lying
19/042026 00:44:11.155,-54,lying
19/042026 00:44:11.204,-60,lying
19/042026 00:44:11.254,-60,lying
19/042026 00:44:11.304,-58,lying
19/042026 00:44:11.353,-58,lying
19/042026 00:44:11.404,-61,lying
19/042026 00:44:11.454,-61,lying
19/042026 00:44:11.504,-57,lying
19/042026 00:44:11.554,-57,lying
19/042026 00:44:11.604,-57,lying
19/042026 00:44:11.654,-57,lying
19/042026 00:44:11.704,-64,lying
19/042026 00:44:11.754,-64,lying
19/042026 00:44:11.804,-59,lying
19/042026 00:44:11.854,-59,lying
19/042026 00:44:11.905,-58,lying
19/042026 00:44:11.954,-58,lying
19/042026 00:44:12.004,-65,lying
19/042026 00:44:12.054,-65,lying
19/042026 00:44:12.103,-65,lying
19/042026 00:44:12.153,-65,lying
19/042026 00:44:12.204,-65,lying
19/042026 00:44:12.254,-58,lying
19/042026 00:44:12.304,-58,lying
19/042026 00:44:12.354,-63,lying
19/042026 00:44:12.404,-63,lying
19/042026 00:44:12.454,-64,lying
19/042026 00:44:12.504,-64,lying
19/042026 00:44:12.554,-60,lying
19/042026 00:44:12.604,-60,lying
19/042026 00:44:12.654,-67,lying
19/042026 00:44:12.705,-67,lying
19/042026 00:44:12.754,-59,lying
19/042026 00:44:12.804,-59,lying
19/042026 00:44:12.854,-56,lying
19/042026 00:44:12.904,-56,lying
19/042026 00:44:12.954,-61,lying
19/042026 00:44:13.004,-61,lying
19/042026 00:44:13.054,-58,lying
19/042026 00:44:13.104,-58,lying
19/042026 00:44:13.154,-62,lying
19/042026 00:44:13.204,-62,lying
19/042026 00:44:13.254,-56,lying
19/042026 00:44:13.304,-56,lying
19/042026 00:44:13.354,-57,lying
19/042026 00:44:13.405,-57,lying
19/042026 00:44:13.454,-63,lying
19/042026 00:44:13.504,-63,lying
19/042026 00:44:13.554,-62,lying
19/042026 00:44:13.604,-62,lying
19/042026 00:44:13.654,-58,lying
19/042026 00:44:13.704,-58,lying
19/042026 00:44:13.753,-65,lying
19/042026 00:44:13.804,-65,lying
19/042026 00:44:13.854,-65,lying
19/042026 00:44:13.904,-65,lying
19/042026 00:44:13.954,-58,lying
19/042026 00:44:14.004,-58,lying
19/042026 00:44:14.054,-63,lying
19/042026 00:44:14.105,-63,lying
19/042026 00:44:14.154,-64,lying
19/042026 00:44:14.204,-64,lying
19/042026 00:44:14.254,-64,lying
19/042026 00:44:14.304,-59,lying
19/042026 00:44:14.354,-59,lying
19/042026 00:44:14.404,-68,lying
19/042026 00:44:14.454,-68,lying
19/042026 00:44:14.504,-58,lying
19/042026 00:44:14.554,-58,lying
19/042026 00:44:14.604,-55,lying
19/042026 00:44:14.654,-55,lying
19/042026 00:44:14.704,-58,lying
19/042026 00:44:14.754,-58,lying
19/042026 00:44:14.804,-60,lying
19/042026 00:44:14.854,-60,lying
19/042026 00:44:14.904,-60,lying
19/042026 00:44:14.954,-60,lying
