timestamp,rssi,label
15/042026 22:44:34.768,-41,walking
15/042026 22:44:34.817,-41,walking
15/042026 22:44:34.868,-43,walking
15/042026 22:44:34.918,-43,walking
15/042026 22:44:34.967,-40,walking
15/042026 22:44:35.016,-40,walking
15/042026 22:44:35.068,-43,walking
15/042026 22:44:35.118,-43,walking
15/042026 22:44:35.168,-45,walking
15/042026 22:44:35.218,-45,walking
15/042026 22:44:35.267,-42,walking
15/042026 22:44:35.318,-42,walking
15/042026 22:44:35.367,-46,walking
15/042026 22:44:35.416,-46,walking
15/042026 22:44:35.467,-45,walking
15/042026 22:44:35.518,-45,walking
15/042026 22:44:35.567,-44,walking
15/042026 22:44:35.618,-44,walking
15/042026 22:44:35.668,-45,walking
15/042026 22:44:35.718,-45,walking
15/042026 22:44:35.768,-43,walking
15/042026 22:44:35.818,-43,walking
15/042026 22:44:35.867,-44,walking
15/042026 22:44:35.917,-44,walking
15/042026 22:44:35.968,-44,walking
15/042026 22:44:36.018,-44,falling
15/042026 22:44:36.067,-47,falling
15/042026 22:44:36.118,-47,falling
15/042026 22:44:36.167,-46,falling
15/042026 22:44:36.217,-46,falling
15/042026 22:44:36.267,-43,falling
15/042026 22:44:36.317,-43,falling
15/042026 22:44:36.368,-41,falling
15/042026 22:44:36.418,-41,falling
15/042026 22:44:36.468,-45,falling
15/042026 22:44:36.518,-45,falling
15/042026 22:44:36.567,-48,falling
15/042026 22:44:36.618,-48,falling
15/042026 22:44:36.668,-48,falling
15/042026 22:44:36.717,-48,falling
15/042026 22:44:36.767,-46,falling
15/042026 22:44:36.818,-46,falling
15/042026 22:44:36.867,-46,falling
15/042026 22:44:36.917,-49,falling
15/042026 22:44:36.968,-49,falling
15/042026 22:44:37.018,-45,falling
15/042026 22:44:37.067,-45,falling
15/042026 22:44:37.118,-42,falling
15/042026 22:44:37.168,-42,falling
15/042026 22:44:37.217,-46,falling
15/042026 22:44:37.267,-46,falling
15/042026 22:44:37.318,-46,falling
15/042026 22:44:37.368,-46,falling
15/042026 22:44:37.418,-49,falling
15/042026 22:44:37.468,-49,falling
15/042026 22:44:37.518,-51,falling
15/042026 22:44:37.568,-51,falling
15/042026 22:44:37.617,-48,falling
15/042026 22:44:37.667,-48,falling
15/042026 22:44:37.717,-55,falling
15/042026 22:44:37.768,-55,falling
15/042026 22:44:37.819,-49,falling
15/042026 22:44:37.867,-49,falling
15/042026 22:44:37.917,-49,falling
15/042026 22:44:37.968,-49,falling
15/042026 22:44:38.018,-51,falling
15/042026 22:44:38.067,-51,falling
15/042026 22:44:38.117,-48,falling
15/042026 22:44:38.168,-48,falling
15/042026 22:44:38.217,-51,falling
15/042026 22:44:38.268,-51,falling
15/042026 22:44:38.317,-47,falling
15/042026 22:44:38.367,-47,falling
15/042026 22:44:38.418,-51,falling
15/042026 22:44:38.467,-51,falling
15/042026 22:44:38.517,-48,falling
15/042026 22:44:38.568,-48,falling
15/042026 22:44:38.618,-48,falling
15/042026 22:44:38.668,-48,falling
15/042026 22:44:38.719,-50,falling
15/042026 22:44:38.768,-50,falling
15/042026 22:44:38.817,-48,falling
15/042026 22:44:38.867,-48,falling
15/042026 22:44:38.918,-48,falling
15/042026 22:44:38.968,-48,falling
15/042026 22:44:39.018,-48,lying
15/042026 22:44:39.068,-50,lying
15/042026 22:44:39.117,-50,lying
15/042026 22:44:39.168,-48,lying
15/042026 22:44:39.218,-48,lying
15/042026 22:44:39.268,-48,lying
15/042026 22:44:39.318,-48,lying
15/042026 22:44:39.367,-47,lying
15/042026 22:44:39.418,-47,lying
15/042026 22:44:39.468,-48,lying
15/042026 22:44:39.517,-48,lying
15/042026 22:44:39.567,-48,lying
15/042026 22:44:39.618,-48,lying
15/042026 22:44:39.668,-49,lying
15/042026 22:44:39.718,-49,lying
15/042026 22:44:39.768,-50,lying
15/042026 22:44:39.818,-50,lying
15/042026 22:44:39.868,-48,lying
15/042026 22:44:39.917,-48,lying
15/042026 22:44:39.968,-49,lying
15/042026 22:44:40.017,-49,lying
15/042026 22:44:40.067,-50,lying
15/042026 22:44:40.118,-50,lying
15/042026 22:44:40.168,-47,lying
15/042026 22:44:40.218,-47,lying
15/042026 22:44:40.268,-49,lying
15/042026 22:44:40.318,-49,lying
15/042026 22:44:40.368,-50,lying
15/042026 22:44:40.418,-50,lying
15/042026 22:44:40.468,-49,lying
15/042026 22:44:40.518,-49,lying
15/042026 22:44:40.568,-50,lying
15/042026 22:44:40.618,-50,lying
15/042026 22:44:40.668,-50,lying
15/042026 22:44:40.718,-50,lying
15/042026 22:44:40.769,-51,lying
15/042026 22:44:40.818,-51,lying
15/042026 22:44:40.868,-49,lying
15/042026 22:44:40.918,-49,lying
15/042026 22:44:40.967,-51,lying
15/042026 22:44:41.017,-51,lying
15/042026 22:44:41.068,-50,lying
15/042026 22:44:41.118,-50,lying
15/042026 22:44:41.168,-50,lying
15/042026 22:44:41.217,-49,lying
15/042026 22:44:41.269,-49,lying
15/042026 22:44:41.317,-52,lying
15/042026 22:44:41.368,-52,lying
15/042026 22:44:41.417,-50,lying
15/042026 22:44:41.468,-50,lying
15/042026 22:44:41.517,-49,lying
15/042026 22:44:41.568,-49,lying
15/042026 22:44:41.617,-50,lying
15/042026 22:44:41.668,-50,lying
15/042026 22:44:41.718,-49,lying
15/042026 22:44:41.767,-49,lying
15/042026 22:44:41.817,-50,lying
15/042026 22:44:41.868,-50,lying
15/042026 22:44:41.918,-50,lying
15/042026 22:44:41.967,-50,lying
15/042026 22:44:42.017,-50,lying
15/042026 22:44:42.068,-50,lying
15/042026 22:44:42.117,-51,lying
15/042026 22:44:42.168,-51,lying
15/042026 22:44:42.218,-49,lying
15/042026 22:44:42.268,-49,lying
15/042026 22:44:42.318,-53,lying
15/042026 22:44:42.368,-53,lying
15/042026 22:44:42.418,-50,lying
15/042026 22:44:42.467,-50,lying
15/042026 22:44:42.518,-50,lying
15/042026 22:44:42.567,-50,lying
15/042026 22:44:42.617,-52,lying
15/042026 22:44:42.668,-52,lying
15/042026 22:44:42.717,-48,lying
15/042026 22:44:42.768,-48,lying
15/042026 22:44:42.818,-50,lying
15/042026 22:44:42.867,-50,lying
15/042026 22:44:42.918,-51,lying
15/042026 22:44:42.968,-51,lying
15/042026 22:44:43.017,-48,lying
15/042026 22:44:43.068,-48,lying
15/042026 22:44:43.118,-49,lying
15/042026 22:44:43.168,-49,lying
15/042026 22:44:43.218,-50,lying
15/042026 22:44:43.268,-50,lying
15/042026 22:44:43.318,-50,lying
15/042026 22:44:43.367,-49,lying
15/042026 22:44:43.417,-49,lying
15/042026 22:44:43.468,-50,lying
15/042026 22:44:43.518,-50,lying
15/042026 22:44:43.567,-51,lying
15/042026 22:44:43.617,-51,lying
15/042026 22:44:43.668,-49,lying
15/042026 22:44:43.717,-49,lying
15/042026 22:44:43.768,-49,lying
15/042026 22:44:43.818,-49,lying
15/042026 22:44:43.868,-52,lying
15/042026 22:44:43.917,-52,lying
15/042026 22:44:43.968,-51,lying
15/042026 22:44:44.017,-51,lying
15/042026 22:44:44.068,-48,lying
15/042026 22:44:44.118,-48,lying
15/042026 22:44:44.167,-50,lying
15/042026 22:44:44.218,-50,lying
15/042026 22:44:44.268,-49,lying
15/042026 22:44:44.318,-49,lying
15/042026 22:44:44.368,-50,lying
15/042026 22:44:44.417,-50,lying
15/042026 22:44:44.467,-51,lying
15/042026 22:44:44.517,-51,lying
15/042026 22:44:44.567,-49,lying
15/042026 22:44:44.618,-49,lying
15/042026 22:44:44.668,-50,lying
15/042026 22:44:44.718,-50,lying
15/042026 22:44:44.768,-49,lying
15/042026 22:44:44.817,-49,lying
15/042026 22:44:44.868,-50,lying
15/042026 22:44:44.918,-50,lying
15/042026 22:44:44.966,-49,lying
15/042026 22:44:45.018,-49,lying
15/042026 22:44:45.068,-49,lying
15/042026 22:44:45.118,-49,lying
15/042026 22:44:45.168,-50,lying
15/042026 22:44:45.217,-50,lying
15/042026 22:44:45.267,-48,lying
15/042026 22:44:45.318,-48,lying
15/042026 22:44:45.368,-48,lying
15/042026 22:44:45.418,-49,lying
15/042026 22:44:45.468,-49,lying
15/042026 22:44:45.518,-50,lying
15/042026 22:44:45.568,-50,lying
15/042026 22:44:45.618,-47,lying
15/042026 22:44:45.668,-47,lying
15/042026 22:44:45.718,-52,lying
15/042026 22:44:45.769,-52,lying
15/042026 22:44:45.818,-48,lying
15/042026 22:44:45.868,-48,lying
15/042026 22:44:45.918,-47,lying
15/042026 22:44:45.968,-47,lying
