timestamp,rssi,label
15/042026 22:46:06.567,-46,walking
15/042026 22:46:06.618,-47,walking
15/042026 22:46:06.668,-47,walking
15/042026 22:46:06.717,-50,walking
15/042026 22:46:06.768,-50,walking
15/042026 22:46:06.817,-45,walking
15/042026 22:46:06.867,-45,walking
15/042026 22:46:06.917,-45,walking
15/042026 22:46:06.968,-45,walking
15/042026 22:46:07.016,-43,walking
15/042026 22:46:07.067,-43,walking
15/042026 22:46:07.118,-42,walking
15/042026 22:46:07.168,-42,walking
15/042026 22:46:07.218,-44,walking
15/042026 22:46:07.267,-44,walking
15/042026 22:46:07.317,-38,walking
15/042026 22:46:07.367,-38,walking
15/042026 22:46:07.418,-41,walking
15/042026 22:46:07.467,-41,walking
15/042026 22:46:07.518,-40,walking
15/042026 22:46:07.568,-40,walking
15/042026 22:46:07.618,-42,walking
15/042026 22:46:07.667,-42,walking
15/042026 22:46:07.717,-45,walking
15/042026 22:46:07.767,-45,walking
15/042026 22:46:07.817,-44,walking
15/042026 22:46:07.868,-44,walking
15/042026 22:46:07.917,-45,walking
15/042026 22:46:07.968,-45,walking
15/042026 22:46:08.018,-42,walking
15/042026 22:46:08.068,-42,walking
15/042026 22:46:08.117,-43,walking
15/042026 22:46:08.168,-43,walking
15/042026 22:46:08.218,-38,walking
15/042026 22:46:08.268,-38,walking
15/042026 22:46:08.317,-42,walking
15/042026 22:46:08.368,-42,walking
15/042026 22:46:08.416,-42,walking
15/042026 22:46:08.467,-46,walking
15/042026 22:46:08.517,-43,walking
15/042026 22:46:08.567,-43,walking
15/042026 22:46:08.618,-43,walking
15/042026 22:46:08.667,-41,walking
15/042026 22:46:08.716,-41,walking
15/042026 22:46:08.768,-41,walking
15/042026 22:46:08.818,-41,walking
15/042026 22:46:08.867,-43,walking
15/042026 22:46:08.917,-43,walking
15/042026 22:46:08.967,-43,walking
15/042026 22:46:09.018,-43,walking
15/042026 22:46:09.068,-41,walking
15/042026 22:46:09.118,-41,walking
15/042026 22:46:09.168,-43,walking
15/042026 22:46:09.218,-43,walking
15/042026 22:46:09.267,-43,walking
15/042026 22:46:09.317,-43,walking
15/042026 22:46:09.367,-44,walking
15/042026 22:46:09.417,-44,walking
15/042026 22:46:09.468,-49,walking
15/042026 22:46:09.517,-49,walking
15/042026 22:46:09.568,-47,walking
15/042026 22:46:09.617,-47,walking
15/042026 22:46:09.667,-45,walking
15/042026 22:46:09.717,-45,walking
15/042026 22:46:09.767,-46,walking
15/042026 22:46:09.818,-46,walking
15/042026 22:46:09.868,-47,walking
15/042026 22:46:09.918,-47,walking
15/042026 22:46:09.968,-49,walking
15/042026 22:46:10.018,-49,walking
15/042026 22:46:10.067,-49,walking
15/042026 22:46:10.117,-49,walking
15/042026 22:46:10.167,-48,walking
15/042026 22:46:10.218,-48,walking
15/042026 22:46:10.268,-51,walking
15/042026 22:46:10.317,-51,walking
15/042026 22:46:10.368,-49,walking
15/042026 22:46:10.417,-49,walking
15/042026 22:46:10.467,-49,walking
15/042026 22:46:10.518,-49,walking
15/042026 22:46:10.567,-45,walking
15/042026 22:46:10.618,-45,walking
15/042026 22:46:10.667,-45,walking
15/042026 22:46:10.718,-50,walking
15/042026 22:46:10.768,-50,walking
15/042026 22:46:10.817,-50,walking
15/042026 22:46:10.867,-50,walking
15/042026 22:46:10.917,-47,walking
15/042026 22:46:10.967,-47,walking
15/042026 22:46:11.018,-47,walking
15/042026 22:46:11.067,-47,walking
15/042026 22:46:11.116,-50,walking
15/042026 22:46:11.168,-50,walking
15/042026 22:46:11.216,-50,walking
15/042026 22:46:11.267,-50,walking
15/042026 22:46:11.318,-49,walking
15/042026 22:46:11.367,-49,walking
15/042026 22:46:11.418,-51,walking
15/042026 22:46:11.468,-51,walking
15/042026 22:46:11.518,-54,walking
15/042026 22:46:11.568,-54,walking
15/042026 22:46:11.617,-48,walking
15/042026 22:46:11.667,-48,walking
15/042026 22:46:11.717,-49,walking
15/042026 22:46:11.767,-49,walking
15/042026 22:46:11.818,-50,walking
15/042026 22:46:11.867,-50,walking
15/042026 22:46:11.918,-44,walking
15/042026 22:46:11.967,-44,walking
15/042026 22:46:12.018,-46,walking
15/042026 22:46:12.067,-46,walking
15/042026 22:46:12.117,-42,walking
15/042026 22:46:12.167,-42,walking
15/042026 22:46:12.218,-43,walking
15/042026 22:46:12.267,-43,walking
15/042026 22:46:12.317,-40,walking
15/042026 22:46:12.368,-40,walking
15/042026 22:46:12.417,-46,walking
15/042026 22:46:12.467,-46,walking
15/042026 22:46:12.517,-45,walking
15/042026 22:46:12.567,-45,walking
15/042026 22:46:12.616,-42,walking
15/042026 22:46:12.667,-42,walking
15/042026 22:46:12.716,-45,walking
15/042026 22:46:12.767,-45,walking
15/042026 22:46:12.818,-41,walking
15/042026 22:46:12.867,-41,walking
15/042026 22:46:12.917,-41,walking
15/042026 22:46:12.967,-42,walking
15/042026 22:46:13.018,-42,walking
15/042026 22:46:13.068,-44,walking
15/042026 22:46:13.117,-44,walking
15/042026 22:46:13.167,-44,walking
15/042026 22:46:13.217,-44,walking
15/042026 22:46:13.267,-41,walking
15/042026 22:46:13.317,-41,walking
15/042026 22:46:13.367,-40,walking
15/042026 22:46:13.417,-40,walking
15/042026 22:46:13.468,-44,walking
15/042026 22:46:13.517,-44,walking
15/042026 22:46:13.567,-46,walking
15/042026 22:46:13.617,-46,walking
15/042026 22:46:13.668,-44,walking
15/042026 22:46:13.717,-44,walking
15/042026 22:46:13.767,-49,walking
15/042026 22:46:13.818,-49,walking
15/042026 22:46:13.868,-48,walking
15/042026 22:46:13.918,-48,walking
15/042026 22:46:13.968,-42,walking
15/042026 22:46:14.017,-42,falling
15/042026 22:46:14.067,-45,falling
15/042026 22:46:14.117,-45,falling
15/042026 22:46:14.167,-45,falling
15/042026 22:46:14.218,-45,falling
15/042026 22:46:14.268,-42,falling
15/042026 22:46:14.317,-42,falling
15/042026 22:46:14.368,-47,falling
15/042026 22:46:14.418,-47,falling
15/042026 22:46:14.467,-37,falling
15/042026 22:46:14.517,-37,falling
15/042026 22:46:14.567,-45,falling
15/042026 22:46:14.616,-45,falling
15/042026 22:46:14.668,-46,falling
15/042026 22:46:14.718,-46,falling
15/042026 22:46:14.768,-46,falling
15/042026 22:46:14.817,-46,falling
15/042026 22:46:14.867,-48,falling
15/042026 22:46:14.918,-48,falling
15/042026 22:46:14.967,-46,falling
15/042026 22:46:15.018,-46,falling
15/042026 22:46:15.068,-46,falling
15/042026 22:46:15.118,-48,falling
15/042026 22:46:15.168,-48,falling
15/042026 22:46:15.218,-46,falling
15/042026 22:46:15.267,-46,falling
15/042026 22:46:15.317,-47,falling
15/042026 22:46:15.368,-47,falling
15/042026 22:46:15.417,-51,falling
15/042026 22:46:15.467,-51,lying
15/042026 22:46:15.518,-47,lying
15/042026 22:46:15.567,-47,lying
15/042026 22:46:15.618,-47,lying
15/042026 22:46:15.668,-47,lying
15/042026 22:46:15.717,-47,lying
15/042026 22:46:15.768,-47,lying
15/042026 22:46:15.818,-45,lying
15/042026 22:46:15.867,-45,lying
15/042026 22:46:15.918,-46,lying
15/042026 22:46:15.968,-46,lying
15/042026 22:46:16.018,-46,lying
15/042026 22:46:16.068,-46,lying
15/042026 22:46:16.117,-47,lying
15/042026 22:46:16.167,-47,lying
15/042026 22:46:16.217,-46,lying
15/042026 22:46:16.267,-46,lying
15/042026 22:46:16.318,-46,lying
15/042026 22:46:16.368,-46,lying
15/042026 22:46:16.417,-46,lying
15/042026 22:46:16.467,-46,lying
15/042026 22:46:16.517,-44,lying
15/042026 22:46:16.567,-44,lying
15/042026 22:46:16.618,-46,lying
15/042026 22:46:16.668,-46,lying
15/042026 22:46:16.718,-46,lying
15/042026 22:46:16.768,-46,lying
15/042026 22:46:16.818,-47,lying
15/042026 22:46:16.867,-47,lying
15/042026 22:46:16.917,-46,lying
15/042026 22:46:16.968,-46,lying
15/042026 22:46:17.017,-46,lying
15/042026 22:46:17.066,-46,lying
15/042026 22:46:17.117,-48,lying
15/042026 22:46:17.167,-48,lying
15/042026 22:46:17.217,-48,lying
15/042026 22:46:17.267,-46,lying
15/042026 22:46:17.317,-46,lying
15/042026 22:46:17.367,-47,lying
15/042026 22:46:17.417,-47,lying
15/042026 22:46:17.468,-47,lying
15/042026 22:46:17.518,-47,lying
15/042026 22:46:17.567,-44,lying
15/042026 22:46:17.617,-44,lying
15/042026 22:46:17.667,-46,lying
15/042026 22:46:17.717,-46,lying
15/042026 22:46:17.768,-47,lying
15/042026 22:46:17.817,-47,lying
15/042026 22:46:17.868,-48,lying
15/042026 22:46:17.917,-48,lying
15/042026 22:46:17.968,-45,lying
15/042026 22:46:18.017,-45,lying
15/042026 22:46:18.067,-47,lying
15/042026 22:46:18.118,-47,lying
15/042026 22:46:18.167,-47,lying
15/042026 22:46:18.216,-47,lying
15/042026 22:46:18.268,-46,lying
15/042026 22:46:18.318,-46,lying
15/042026 22:46:18.368,-46,lying
15/042026 22:46:18.418,-46,lying
15/042026 22:46:18.467,-47,lying
15/042026 22:46:18.517,-47,lying
15/042026 22:46:18.567,-45,lying
15/042026 22:46:18.618,-45,lying
15/042026 22:46:18.667,-46,lying
15/042026 22:46:18.718,-46,lying
15/042026 22:46:18.768,-47,lying
15/042026 22:46:18.817,-47,lying
15/042026 22:46:18.867,-45,lying
15/042026 22:46:18.918,-45,lying
15/042026 22:46:18.967,-45,lying
15/042026 22:46:19.018,-45,lying
15/042026 22:46:19.068,-46,lying
15/042026 22:46:19.116,-46,lying
15/042026 22:46:19.166,-48,lying
15/042026 22:46:19.217,-48,lying
15/042026 22:46:19.267,-48,lying
15/042026 22:46:19.317,-46,lying
15/042026 22:46:19.367,-46,lying
15/042026 22:46:19.417,-46,lying
15/042026 22:46:19.468,-46,lying
15/042026 22:46:19.518,-47,lying
15/042026 22:46:19.568,-47,lying
15/042026 22:46:19.618,-46,lying
15/042026 22:46:19.667,-46,lying
15/042026 22:46:19.717,-45,lying
15/042026 22:46:19.767,-45,lying
15/042026 22:46:19.818,-46,lying
15/042026 22:46:19.868,-46,lying
15/042026 22:46:19.918,-45,lying
15/042026 22:46:19.967,-45,lying
15/042026 22:46:20.018,-47,lying
15/042026 22:46:20.067,-47,lying
15/042026 22:46:20.118,-47,lying
15/042026 22:46:20.167,-47,lying
15/042026 22:46:20.217,-47,lying
15/042026 22:46:20.268,-47,lying
15/042026 22:46:20.317,-45,lying
15/042026 22:46:20.367,-45,lying
15/042026 22:46:20.418,-46,lying
15/042026 22:46:20.467,-46,lying
15/042026 22:46:20.517,-47,lying
15/042026 22:46:20.567,-47,lying
15/042026 22:46:20.618,-46,lying
15/042026 22:46:20.668,-46,lying
15/042026 22:46:20.716,-47,lying
15/042026 22:46:20.767,-47,lying
15/042026 22:46:20.817,-45,lying
15/042026 22:46:20.867,-45,lying
15/042026 22:46:20.918,-45,lying
15/042026 22:46:20.967,-45,lying
15/042026 22:46:21.017,-47,lying
15/042026 22:46:21.067,-47,lying
15/042026 22:46:21.118,-46,lying
15/042026 22:46:21.168,-46,lying
15/042026 22:46:21.218,-48,lying
15/042026 22:46:21.267,-48,lying
15/042026 22:46:21.317,-45,lying
15/042026 22:46:21.368,-45,lying
15/042026 22:46:21.417,-45,lying
15/042026 22:46:21.468,-47,lying
15/042026 22:46:21.518,-47,lying
15/042026 22:46:21.568,-47,lying
15/042026 22:46:21.617,-47,lying
15/042026 22:46:21.667,-45,lying
15/042026 22:46:21.717,-45,lying
15/042026 22:46:21.767,-47,lying
15/042026 22:46:21.818,-47,lying
15/042026 22:46:21.868,-46,lying
15/042026 22:46:21.918,-46,lying
15/042026 22:46:21.967,-45,lying
15/042026 22:46:22.017,-45,lying
15/042026 22:46:22.067,-47,lying
15/042026 22:46:22.117,-47,lying
15/042026 22:46:22.167,-47,lying
15/042026 22:46:22.218,-47,lying
15/042026 22:46:22.267,-47,lying
15/042026 22:46:22.318,-47,lying
15/042026 22:46:22.367,-45,lying
15/042026 22:46:22.417,-45,lying
15/042026 22:46:22.468,-47,lying
15/042026 22:46:22.517,-47,lying
15/042026 22:46:22.567,-47,lying
15/042026 22:46:22.618,-47,lying
15/042026 22:46:22.667,-43,lying
15/042026 22:46:22.717,-43,lying
15/042026 22:46:22.767,-46,lying
15/042026 22:46:22.817,-46,lying
15/042026 22:46:22.867,-46,lying
15/042026 22:46:22.917,-46,lying
15/042026 22:46:22.967,-46,lying
15/042026 22:46:23.016,-46,lying
15/042026 22:46:23.066,-47,lying
15/042026 22:46:23.118,-47,lying
15/042026 22:46:23.167,-45,lying
15/042026 22:46:23.217,-45,lying
15/042026 22:46:23.267,-47,lying
15/042026 22:46:23.317,-47,lying
15/042026 22:46:23.368,-45,lying
15/042026 22:46:23.417,-45,lying
15/042026 22:46:23.468,-46,lying
15/042026 22:46:23.516,-46,lying
15/042026 22:46:23.566,-46,lying
15/042026 22:46:23.617,-48,lying
15/042026 22:46:23.667,-48,lying
15/042026 22:46:23.717,-45,lying
15/042026 22:46:23.767,-45,lying
15/042026 22:46:23.817,-47,lying
15/042026 22:46:23.866,-47,lying
15/042026 22:46:23.917,-45,lying
15/042026 22:46:23.967,-45,lying
15/042026 22:46:24.017,-47,lying
15/042026 22:46:24.067,-47,lying
15/042026 22:46:24.117,-49,lying
15/042026 22:46:24.168,-49,lying
15/042026 22:46:24.217,-49,lying
15/042026 22:46:24.267,-49,lying
15/042026 22:46:24.318,-47,lying
15/042026 22:46:24.366,-47,lying
15/042026 22:46:24.418,-47,lying
15/042026 22:46:24.468,-47,lying
15/042026 22:46:24.517,-48,lying
15/042026 22:46:24.567,-48,lying
15/042026 22:46:24.618,-49,lying
15/042026 22:46:24.666,-49,lying
15/042026 22:46:24.718,-47,lying
15/042026 22:46:24.767,-47,lying
15/042026 22:46:24.817,-46,lying
15/042026 22:46:24.867,-46,lying
15/042026 22:46:24.917,-46,lying
15/042026 22:46:24.967,-46,lying
15/042026 22:46:25.017,-46,lying
15/042026 22:46:25.068,-46,lying
15/042026 22:46:25.117,-47,lying
15/042026 22:46:25.167,-47,lying
15/042026 22:46:25.217,-47,lying
15/042026 22:46:25.267,-47,lying
15/042026 22:46:25.317,-47,lying
15/042026 22:46:25.367,-47,lying
15/042026 22:46:25.417,-45,lying
15/042026 22:46:25.468,-45,lying
15/042026 22:46:25.518,-46,lying
15/042026 22:46:25.567,-46,lying
15/042026 22:46:25.617,-46,lying
15/042026 22:46:25.667,-46,lying
15/042026 22:46:25.717,-46,lying
15/042026 22:46:25.767,-44,lying
15/042026 22:46:25.817,-44,lying
15/042026 22:46:25.868,-46,lying
15/042026 22:46:25.917,-46,lying
15/042026 22:46:25.967,-46,lying
15/042026 22:46:26.017,-46,lying
15/042026 22:46:26.067,-46,lying
15/042026 22:46:26.117,-46,lying
15/042026 22:46:26.167,-46,lying
15/042026 22:46:26.218,-46,lying
15/042026 22:46:26.267,-46,lying
15/042026 22:46:26.317,-46,lying
15/042026 22:46:26.368,-48,lying
15/042026 22:46:26.417,-48,lying
15/042026 22:46:26.467,-45,lying
15/042026 22:46:26.518,-45,lying
15/042026 22:46:26.567,-46,lying
15/042026 22:46:26.616,-46,lying
15/042026 22:46:26.667,-48,lying
15/042026 22:46:26.718,-48,lying
15/042026 22:46:26.767,-46,lying
15/042026 22:46:26.817,-46,lying
15/042026 22:46:26.867,-48,lying
15/042026 22:46:26.917,-48,lying
15/042026 22:46:26.967,-46,lying
15/042026 22:46:27.016,-46,lying
15/042026 22:46:27.067,-46,lying
15/042026 22:46:27.117,-46,lying
15/042026 22:46:27.167,-47,lying
15/042026 22:46:27.218,-47,lying
15/042026 22:46:27.268,-47,lying
15/042026 22:46:27.317,-47,lying
15/042026 22:46:27.368,-47,lying
15/042026 22:46:27.417,-47,lying
15/042026 22:46:27.467,-45,lying
15/042026 22:46:27.517,-45,lying
15/042026 22:46:27.567,-48,lying
15/042026 22:46:27.617,-48,lying
15/042026 22:46:27.667,-46,lying
15/042026 22:46:27.717,-46,lying
15/042026 22:46:27.767,-47,lying
15/042026 22:46:27.817,-47,lying
15/042026 22:46:27.866,-47,lying
15/042026 22:46:27.917,-48,lying
15/042026 22:46:27.968,-48,lying
15/042026 22:46:34.018,-43,standing
15/042026 22:46:34.067,-43,standing
15/042026 22:46:34.117,-41,standing
15/042026 22:46:34.167,-41,standing
15/042026 22:46:34.217,-41,standing
15/042026 22:46:34.267,-42,standing
15/042026 22:46:34.318,-42,standing
15/042026 22:46:34.367,-43,standing
15/042026 22:46:34.418,-43,standing
15/042026 22:46:34.467,-40,standing
15/042026 22:46:34.517,-40,standing
15/042026 22:46:34.568,-42,standing
15/042026 22:46:34.617,-42,standing
15/042026 22:46:34.667,-42,standing
15/042026 22:46:34.717,-42,standing
15/042026 22:46:34.766,-42,standing
15/042026 22:46:34.817,-42,standing
15/042026 22:46:34.867,-42,standing
15/042026 22:46:34.917,-42,standing
15/042026 22:46:34.968,-41,standing
15/042026 22:46:35.018,-41,standing
15/042026 22:46:35.068,-42,standing
15/042026 22:46:35.117,-42,standing
15/042026 22:46:35.166,-43,standing
15/042026 22:46:35.216,-43,standing
15/042026 22:46:35.267,-42,standing
15/042026 22:46:35.317,-42,standing
15/042026 22:46:35.368,-42,standing
15/042026 22:46:35.418,-42,standing
15/042026 22:46:35.467,-42,standing
15/042026 22:46:35.517,-42,standing
15/042026 22:46:35.566,-44,standing
15/042026 22:46:35.618,-44,standing
15/042026 22:46:35.668,-45,standing
15/042026 22:46:35.717,-45,standing
15/042026 22:46:35.767,-44,standing
15/042026 22:46:35.817,-44,standing
15/042026 22:46:35.868,-41,standing
15/042026 22:46:35.917,-41,standing
15/042026 22:46:35.968,-44,standing
15/042026 22:46:36.017,-44,standing
15/042026 22:46:36.067,-40,standing
15/042026 22:46:36.118,-40,standing
15/042026 22:46:36.167,-43,standing
15/042026 22:46:36.216,-43,standing
15/042026 22:46:36.267,-43,standing
15/042026 22:46:36.317,-42,standing
15/042026 22:46:36.368,-42,standing
15/042026 22:46:36.418,-43,standing
15/042026 22:46:36.467,-43,standing
15/042026 22:46:36.518,-43,standing
15/042026 22:46:36.567,-43,standing
15/042026 22:46:36.618,-44,standing
15/042026 22:46:36.667,-44,standing
15/042026 22:46:36.717,-44,standing
15/042026 22:46:36.767,-44,standing
15/042026 22:46:36.816,-44,standing
15/042026 22:46:36.867,-44,standing
15/042026 22:46:36.918,-45,standing
15/042026 22:46:36.967,-45,standing
15/042026 22:46:37.016,-42,standing
15/042026 22:46:37.066,-42,standing
15/042026 22:46:37.118,-45,standing
15/042026 22:46:37.168,-45,standing
15/042026 22:46:37.217,-43,standing
15/042026 22:46:37.268,-43,standing
15/042026 22:46:37.318,-43,standing
15/042026 22:46:37.367,-43,standing
15/042026 22:46:37.417,-45,standing
15/042026 22:46:37.467,-45,standing
15/042026 22:46:37.517,-43,standing
15/042026 22:46:37.568,-43,standing
15/042026 22:46:37.617,-44,standing
15/042026 22:46:37.667,-44,standing
15/042026 22:46:37.717,-43,standing
15/042026 22:46:37.767,-43,standing
15/042026 22:46:37.816,-42,standing
15/042026 22:46:37.867,-42,standing
15/042026 22:46:37.918,-41,standing
15/042026 22:46:37.967,-41,standing
15/042026 22:46:38.017,-43,standing
15/042026 22:46:38.067,-43,standing
15/042026 22:46:38.117,-43,standing
15/042026 22:46:38.167,-43,standing
15/042026 22:46:38.217,-44,standing
15/042026 22:46:38.267,-44,standing
15/042026 22:46:38.318,-43,standing
15/042026 22:46:38.368,-43,standing
15/042026 22:46:38.418,-45,standing
15/042026 22:46:38.467,-45,standing
15/042026 22:46:38.518,-45,standing
15/042026 22:46:38.567,-44,standing
15/042026 22:46:38.617,-44,standing
15/042026 22:46:38.667,-45,standing
15/042026 22:46:38.718,-45,standing
15/042026 22:46:38.768,-45,standing
15/042026 22:46:38.818,-45,standing
15/042026 22:46:38.867,-44,standing
15/042026 22:46:38.917,-44,standing
15/042026 22:46:38.968,-45,standing
15/042026 22:46:39.017,-45,standing
15/042026 22:46:39.067,-44,standing
15/042026 22:46:39.117,-44,standing
15/042026 22:46:39.167,-42,standing
15/042026 22:46:39.218,-42,standing
15/042026 22:46:39.267,-43,standing
15/042026 22:46:39.317,-43,standing
15/042026 22:46:39.367,-40,standing
15/042026 22:46:39.417,-40,standing
15/042026 22:46:39.468,-40,standing
15/042026 22:46:39.517,-40,standing
15/042026 22:46:39.568,-43,standing
15/042026 22:46:39.617,-43,standing
15/042026 22:46:39.667,-40,standing
15/042026 22:46:39.718,-40,standing
15/042026 22:46:39.767,-43,standing
15/042026 22:46:39.816,-43,standing
15/042026 22:46:39.868,-42,standing
15/042026 22:46:39.917,-42,standing
15/042026 22:46:39.968,-40,standing
15/042026 22:46:40.017,-40,standing
15/042026 22:46:40.067,-43,standing
15/042026 22:46:40.118,-43,standing
15/042026 22:46:40.167,-41,standing
15/042026 22:46:40.218,-41,standing
15/042026 22:46:40.268,-44,standing
15/042026 22:46:40.318,-44,standing
15/042026 22:46:40.368,-39,standing
15/042026 22:46:40.417,-39,standing
15/042026 22:46:40.468,-42,standing
15/042026 22:46:40.517,-42,standing
15/042026 22:46:40.567,-43,standing
15/042026 22:46:40.617,-43,standing
15/042026 22:46:40.668,-43,standing
15/042026 22:46:40.717,-42,standing
15/042026 22:46:40.767,-42,standing
15/042026 22:46:40.818,-43,standing
15/042026 22:46:40.868,-43,standing
15/042026 22:46:40.917,-42,standing
15/042026 22:46:40.967,-42,standing
15/042026 22:46:41.018,-42,standing
15/042026 22:46:41.067,-42,standing
15/042026 22:46:41.118,-42,standing
15/042026 22:46:41.168,-42,standing
15/042026 22:46:41.216,-40,standing
15/042026 22:46:41.268,-40,standing
15/042026 22:46:41.317,-41,standing
15/042026 22:46:41.368,-41,standing
15/042026 22:46:41.418,-42,standing
15/042026 22:46:41.467,-42,standing
15/042026 22:46:41.518,-43,standing
15/042026 22:46:41.568,-43,standing
15/042026 22:46:41.618,-44,standing
15/042026 22:46:41.668,-44,standing
15/042026 22:46:41.717,-41,standing
15/042026 22:46:41.768,-41,standing
15/042026 22:46:41.817,-41,standing
15/042026 22:46:41.868,-41,standing
15/042026 22:46:41.917,-42,standing
15/042026 22:46:41.968,-42,standing
