timestamp,rssi,label
17/042026 11:27:24.879,-42,sitting
17/042026 11:27:24.929,-42,sitting
17/042026 11:27:24.979,-42,sitting
17/042026 11:27:25.030,-42,sitting
17/042026 11:27:25.080,-42,sitting
17/042026 11:27:25.130,-42,sitting
17/042026 11:27:25.179,-42,sitting
17/042026 11:27:25.229,-42,sitting
17/042026 11:27:25.280,-42,sitting
17/042026 11:27:25.329,-42,sitting
17/042026 11:27:25.380,-42,sitting
17/042026 11:27:26.779,-41,standing
17/042026 11:27:26.830,-44,standing
17/042026 11:27:26.880,-44,standing
17/042026 11:27:26.929,-42,standing
17/042026 11:27:26.980,-42,standing
17/042026 11:27:27.030,-44,standing
17/042026 11:27:27.080,-44,standing
17/042026 11:27:27.130,-44,standing
17/042026 11:27:27.179,-44,standing
17/042026 11:27:27.230,-45,standing
17/042026 11:27:27.280,-45,standing
17/042026 11:27:27.329,-44,standing
17/042026 11:27:27.379,-44,standing
17/042026 11:27:27.430,-44,falling
17/042026 11:27:27.479,-44,falling
17/042026 11:27:27.530,-44,falling
17/042026 11:27:27.579,-45,falling
17/042026 11:27:27.629,-45,falling
17/042026 11:27:27.679,-46,falling
17/042026 11:27:27.729,-46,falling
17/042026 11:27:27.779,-45,falling
17/042026 11:27:27.830,-45,falling
17/042026 11:27:27.880,-44,falling
17/042026 11:27:27.930,-44,falling
17/042026 11:27:27.979,-41,falling
17/042026 11:27:28.029,-41,falling
17/042026 11:27:28.079,-42,falling
17/042026 11:27:28.129,-42,falling
17/042026 11:27:28.180,-41,falling
17/042026 11:27:28.229,-41,falling
17/042026 11:27:28.279,-39,falling
17/042026 11:27:28.329,-39,falling
17/042026 11:27:28.379,-41,falling
17/042026 11:27:28.429,-41,falling
17/042026 11:27:28.479,-42,falling
17/042026 11:27:28.529,-42,falling
17/042026 11:27:28.579,-43,falling
17/042026 11:27:28.630,-43,falling
17/042026 11:27:28.679,-43,falling
17/042026 11:27:28.729,-43,lying
17/042026 11:27:28.779,-43,lying
17/042026 11:27:28.829,-43,lying
17/042026 11:27:28.879,-43,lying
17/042026 11:27:28.929,-43,lying
17/042026 11:27:28.979,-43,lying
17/042026 11:27:29.028,-43,lying
17/042026 11:27:29.079,-42,lying
17/042026 11:27:29.130,-42,lying
17/042026 11:27:29.179,-41,lying
17/042026 11:27:29.229,-41,lying
17/042026 11:27:29.279,-40,lying
17/042026 11:27:29.329,-40,lying
17/042026 11:27:29.379,-41,lying
17/042026 11:27:29.430,-41,lying
17/042026 11:27:29.480,-41,lying
17/042026 11:27:29.530,-41,lying
17/042026 11:27:29.579,-41,lying
17/042026 11:27:29.629,-40,lying
17/042026 11:27:29.680,-40,lying
17/042026 11:27:29.729,-42,lying
17/042026 11:27:29.779,-42,lying
17/042026 11:27:29.829,-41,lying
17/042026 11:27:29.880,-41,lying
17/042026 11:27:29.930,-41,lying
17/042026 11:27:29.979,-41,lying
17/042026 11:27:30.029,-41,lying
17/042026 11:27:30.079,-41,lying
17/042026 11:27:30.130,-41,lying
17/042026 11:27:30.180,-41,lying
17/042026 11:27:30.229,-41,lying
17/042026 11:27:30.280,-41,lying
17/042026 11:27:30.330,-41,lying
17/042026 11:27:30.379,-41,lying
17/042026 11:27:30.429,-41,lying
17/042026 11:27:30.479,-41,lying
17/042026 11:27:30.529,-41,lying
17/042026 11:27:30.580,-41,lying
17/042026 11:27:30.630,-41,lying
17/042026 11:27:30.679,-41,lying
17/042026 11:27:30.729,-41,lying
17/042026 11:27:30.780,-41,lying
17/042026 11:27:30.829,-40,lying
17/042026 11:27:30.879,-40,lying
17/042026 11:27:30.929,-40,lying
17/042026 11:27:30.979,-40,lying
17/042026 11:27:31.029,-41,lying
17/042026 11:27:31.079,-41,lying
17/042026 11:27:31.130,-41,lying
17/042026 11:27:31.179,-41,lying
17/042026 11:27:31.229,-41,lying
17/042026 11:27:31.280,-41,lying
17/042026 11:27:31.329,-41,lying
17/042026 11:27:31.379,-41,lying
17/042026 11:27:31.430,-41,lying
17/042026 11:27:31.480,-41,lying
17/042026 11:27:31.530,-41,lying
17/042026 11:27:31.579,-41,lying
17/042026 11:27:31.629,-41,lying
17/042026 11:27:31.679,-41,lying
17/042026 11:27:31.729,-41,lying
17/042026 11:27:31.780,-41,lying
17/042026 11:27:31.830,-41,lying
17/042026 11:27:31.880,-41,lying
17/042026 11:27:31.929,-41,lying
17/042026 11:27:31.979,-41,lying
17/042026 11:27:32.030,-41,lying
17/042026 11:27:32.079,-41,lying
17/042026 11:27:32.129,-41,lying
17/042026 11:27:32.179,-41,lying
17/042026 11:27:32.230,-41,lying
17/042026 11:27:32.280,-41,lying
17/042026 11:27:32.330,-41,lying
17/042026 11:27:32.380,-41,lying
17/042026 11:27:32.430,-41,lying
17/042026 11:27:32.480,-40,lying
17/042026 11:27:32.529,-40,lying
17/042026 11:27:32.579,-41,lying
17/042026 11:27:32.630,-41,lying
17/042026 11:27:32.680,-38,lying
17/042026 11:27:32.730,-38,lying
17/042026 11:27:32.780,-38,lying
17/042026 11:27:32.829,-38,lying
17/042026 11:27:32.879,-41,lying
17/042026 11:27:32.929,-41,lying
17/042026 11:27:32.980,-41,lying
17/042026 11:27:33.030,-41,lying
17/042026 11:27:33.080,-41,lying
17/042026 11:27:33.130,-41,lying
17/042026 11:27:33.180,-41,lying
17/042026 11:27:33.229,-41,lying
17/042026 11:27:33.279,-41,lying
17/042026 11:27:33.330,-41,lying
17/042026 11:27:33.380,-39,lying
17/042026 11:27:33.430,-39,lying
17/042026 11:27:33.480,-42,lying
17/042026 11:27:33.529,-42,lying
17/042026 11:27:33.579,-40,lying
17/042026 11:27:33.629,-40,lying
17/042026 11:27:33.680,-41,lying
17/042026 11:27:33.730,-41,lying
17/042026 11:27:33.779,-41,lying
17/042026 11:27:33.830,-41,lying
17/042026 11:27:33.879,-41,lying
17/042026 11:27:33.930,-41,lying
17/042026 11:27:33.979,-41,lying
17/042026 11:27:34.030,-39,lying
17/042026 11:27:34.080,-39,lying
17/042026 11:27:34.130,-41,lying
17/042026 11:27:34.180,-41,lying
17/042026 11:27:34.230,-38,lying
17/042026 11:27:34.280,-38,lying
17/042026 11:27:34.330,-41,lying
17/042026 11:27:34.379,-41,lying
17/042026 11:27:34.429,-41,lying
17/042026 11:27:34.479,-41,lying
17/042026 11:27:34.529,-41,lying
17/042026 11:27:34.579,-41,lying
17/042026 11:27:34.630,-41,lying
17/042026 11:27:34.679,-41,lying
17/042026 11:27:34.729,-41,lying
17/042026 11:27:34.780,-41,lying
17/042026 11:27:34.829,-41,lying
17/042026 11:27:34.880,-41,lying
17/042026 11:27:34.929,-40,lying
17/042026 11:27:34.979,-40,lying
17/042026 11:27:35.029,-40,lying
17/042026 11:27:35.079,-40,lying
17/042026 11:27:35.129,-41,lying
17/042026 11:27:35.179,-41,lying
17/042026 11:27:35.229,-41,lying
17/042026 11:27:35.280,-41,lying
17/042026 11:27:42.029,-39,walking
17/042026 11:27:42.079,-43,walking
17/042026 11:27:42.130,-43,walking
17/042026 11:27:42.179,-43,walking
17/042026 11:27:42.230,-43,walking
17/042026 11:27:42.280,-43,walking
17/042026 11:27:42.329,-43,walking
17/042026 11:27:42.379,-43,walking
17/042026 11:27:42.429,-45,walking
17/042026 11:27:42.479,-45,walking
17/042026 11:27:42.530,-43,walking
17/042026 11:27:42.579,-43,walking
17/042026 11:27:42.630,-41,walking
17/042026 11:27:42.679,-41,walking
17/042026 11:27:42.730,-40,walking
17/042026 11:27:42.779,-40,walking
17/042026 11:27:42.829,-42,walking
17/042026 11:27:42.879,-42,walking
17/042026 11:27:42.929,-38,walking
17/042026 11:27:42.979,-38,walking
17/042026 11:27:43.030,-45,walking
17/042026 11:27:43.079,-45,walking
17/042026 11:27:43.129,-44,walking
17/042026 11:27:43.179,-44,walking
17/042026 11:27:43.229,-45,walking
17/042026 11:27:43.279,-45,walking
17/042026 11:27:43.330,-43,walking
17/042026 11:27:43.379,-43,walking
17/042026 11:27:43.430,-46,walking
17/042026 11:27:43.480,-46,walking
17/042026 11:27:43.530,-43,walking
17/042026 11:27:43.579,-43,walking
17/042026 11:27:43.629,-39,walking
17/042026 11:27:43.680,-39,walking
17/042026 11:27:43.729,-39,walking
17/042026 11:27:43.779,-39,walking
17/042026 11:27:43.829,-45,walking
17/042026 11:27:43.880,-45,walking
17/042026 11:27:43.930,-41,walking
17/042026 11:27:43.980,-41,walking
17/042026 11:27:44.029,-42,walking
17/042026 11:27:44.080,-42,walking
17/042026 11:27:44.129,-41,walking
17/042026 11:27:44.179,-41,walking
17/042026 11:27:44.230,-41,walking
17/042026 11:27:44.279,-41,walking
17/042026 11:27:44.330,-41,walking
17/042026 11:27:44.379,-41,walking
17/042026 11:27:44.430,-41,walking
17/042026 11:27:44.479,-41,walking
17/042026 11:27:44.530,-41,walking
17/042026 11:27:44.579,-41,walking
17/042026 11:27:44.629,-41,walking
17/042026 11:27:44.680,-42,walking
17/042026 11:27:44.730,-42,walking
17/042026 11:27:44.779,-42,walking
17/042026 11:27:44.829,-42,walking
17/042026 11:27:44.880,-44,walking
17/042026 11:27:44.929,-44,walking
17/042026 11:27:44.979,-39,walking
17/042026 11:27:45.030,-39,walking
17/042026 11:27:45.080,-37,walking
17/042026 11:27:45.129,-37,walking
17/042026 11:27:45.179,-39,walking
17/042026 11:27:45.229,-39,walking
17/042026 11:27:45.279,-39,walking
17/042026 11:27:45.329,-39,walking
17/042026 11:27:45.379,-40,walking
17/042026 11:27:45.430,-40,walking
17/042026 11:27:45.480,-40,walking
17/042026 11:27:45.530,-40,walking
17/042026 11:27:45.579,-36,walking
17/042026 11:27:45.629,-36,walking
17/042026 11:27:45.679,-37,walking
17/042026 11:27:45.729,-37,walking
17/042026 11:27:45.780,-38,walking
17/042026 11:27:45.829,-38,walking
17/042026 11:27:45.880,-41,walking
17/042026 11:27:45.930,-41,walking
17/042026 11:27:45.979,-42,walking
17/042026 11:27:46.029,-42,walking
17/042026 11:27:46.080,-41,walking
17/042026 11:27:46.129,-41,walking
17/042026 11:27:46.180,-43,walking
17/042026 11:27:46.230,-43,walking
17/042026 11:27:46.280,-44,walking
17/042026 11:27:46.330,-44,walking
17/042026 11:27:46.379,-43,walking
17/042026 11:27:46.429,-43,walking
17/042026 11:27:46.479,-45,walking
17/042026 11:27:46.529,-45,walking
17/042026 11:27:46.579,-45,walking
17/042026 11:27:46.630,-45,walking
17/042026 11:27:46.680,-45,walking
17/042026 11:27:46.730,-42,walking
17/042026 11:27:46.780,-42,walking
17/042026 11:27:46.829,-40,walking
17/042026 11:27:46.879,-40,walking
17/042026 11:27:46.929,-40,walking
17/042026 11:27:46.979,-40,walking
17/042026 11:27:47.029,-38,walking
17/042026 11:27:47.079,-38,walking
17/042026 11:27:47.129,-41,walking
17/042026 11:27:47.179,-41,walking
17/042026 11:27:47.229,-40,walking
17/042026 11:27:47.280,-40,walking
17/042026 11:27:47.329,-38,walking
17/042026 11:27:47.379,-38,walking
17/042026 11:27:47.430,-41,walking
17/042026 11:27:47.480,-41,walking
17/042026 11:27:47.530,-42,walking
17/042026 11:27:47.580,-42,walking
17/042026 11:27:47.629,-41,walking
17/042026 11:27:47.679,-41,walking
17/042026 11:27:47.729,-38,walking
17/042026 11:27:47.779,-38,walking
17/042026 11:27:47.830,-40,walking
17/042026 11:27:47.880,-40,walking
17/042026 11:27:47.930,-40,walking
17/042026 11:27:47.979,-40,walking
17/042026 11:27:48.029,-38,walking
17/042026 11:27:48.079,-38,walking
17/042026 11:27:48.129,-38,walking
17/042026 11:27:48.179,-38,walking
17/042026 11:27:48.230,-41,walking
17/042026 11:27:48.280,-41,walking
17/042026 11:27:48.330,-44,walking
17/042026 11:27:48.379,-44,walking
17/042026 11:27:48.429,-43,walking
17/042026 11:27:48.479,-43,walking
17/042026 11:27:48.529,-40,walking
17/042026 11:27:48.580,-40,walking
17/042026 11:27:48.630,-43,walking
17/042026 11:27:48.679,-43,walking
17/042026 11:27:48.730,-43,walking
17/042026 11:27:48.779,-44,walking
17/042026 11:27:48.830,-44,walking
17/042026 11:27:48.880,-43,walking
17/042026 11:27:48.929,-43,walking
17/042026 11:27:48.979,-44,walking
17/042026 11:27:49.030,-44,walking
17/042026 11:27:49.080,-45,walking
17/042026 11:27:49.130,-45,walking
17/042026 11:27:49.179,-45,walking
17/042026 11:27:49.229,-45,walking
17/042026 11:27:49.280,-41,walking
17/042026 11:27:49.329,-41,walking
17/042026 11:27:49.379,-43,walking
17/042026 11:27:49.430,-43,walking
17/042026 11:27:49.480,-43,walking
17/042026 11:27:49.530,-43,walking
17/042026 11:27:49.579,-42,walking
17/042026 11:27:49.630,-42,walking
17/042026 11:27:49.679,-43,walking
17/042026 11:27:49.729,-43,walking
17/042026 11:27:49.780,-44,walking
17/042026 11:27:49.830,-44,walking
17/042026 11:27:49.880,-42,walking
17/042026 11:27:49.930,-42,walking
17/042026 11:27:49.979,-39,walking
17/042026 11:27:50.029,-39,walking
17/042026 11:27:50.080,-42,walking
17/042026 11:27:50.129,-42,walking
17/042026 11:27:50.179,-41,walking
17/042026 11:27:50.230,-41,walking
17/042026 11:27:50.280,-43,walking
17/042026 11:27:50.329,-43,walking
17/042026 11:27:50.379,-42,walking
17/042026 11:27:50.429,-42,walking
17/042026 11:27:50.480,-42,walking
17/042026 11:27:50.529,-42,walking
17/042026 11:27:50.580,-42,walking
17/042026 11:27:50.629,-42,walking
17/042026 11:27:50.680,-38,walking
17/042026 11:27:50.730,-38,walking
17/042026 11:27:50.779,-41,walking
17/042026 11:27:50.829,-41,walking
17/042026 11:27:50.879,-41,walking
17/042026 11:27:50.929,-41,walking
17/042026 11:27:50.979,-41,walking
17/042026 11:27:51.029,-41,walking
17/042026 11:27:51.080,-41,walking
17/042026 11:27:51.129,-41,walking
17/042026 11:27:51.179,-41,walking
17/042026 11:27:51.229,-41,walking
17/042026 11:27:51.279,-41,walking
17/042026 11:27:51.329,-41,walking
17/042026 11:27:51.380,-41,walking
17/042026 11:27:51.430,-42,walking
17/042026 11:27:51.479,-42,walking
17/042026 11:27:51.530,-41,walking
17/042026 11:27:51.579,-41,walking
17/042026 11:27:51.630,-40,walking
17/042026 11:27:51.679,-40,walking
17/042026 11:27:51.729,-41,walking
17/042026 11:27:51.779,-41,walking
17/042026 11:27:51.830,-40,walking
17/042026 11:27:51.879,-40,walking
17/042026 11:27:51.930,-40,walking
17/042026 11:27:51.980,-40,walking
17/042026 11:27:52.030,-41,walking
17/042026 11:27:52.080,-41,walking
17/042026 11:27:52.129,-38,walking
17/042026 11:27:52.179,-38,walking
17/042026 11:27:52.231,-38,walking
17/042026 11:27:52.280,-38,walking
17/042026 11:27:52.330,-41,walking
17/042026 11:27:52.379,-41,walking
17/042026 11:27:52.430,-40,walking
17/042026 11:27:52.479,-40,walking
17/042026 11:27:52.529,-44,walking
17/042026 11:27:52.579,-44,walking
17/042026 11:27:52.630,-42,walking
17/042026 11:27:52.680,-42,walking
17/042026 11:27:52.729,-43,walking
17/042026 11:27:52.779,-43,walking
17/042026 11:27:52.829,-44,walking
17/042026 11:27:52.879,-44,walking
17/042026 11:27:52.929,-45,walking
17/042026 11:27:52.980,-45,walking
17/042026 11:27:53.030,-45,walking
17/042026 11:27:53.080,-44,walking
17/042026 11:27:53.130,-44,walking
17/042026 11:27:53.180,-45,walking
17/042026 11:27:53.229,-45,walking
17/042026 11:27:53.280,-42,walking
17/042026 11:27:53.330,-42,walking
17/042026 11:27:53.379,-43,walking
17/042026 11:27:53.430,-43,walking
17/042026 11:27:53.479,-43,walking
17/042026 11:27:53.530,-43,walking
17/042026 11:27:53.579,-41,walking
17/042026 11:27:53.630,-41,walking
17/042026 11:27:53.679,-41,walking
17/042026 11:27:53.730,-41,walking
17/042026 11:27:53.780,-38,walking
17/042026 11:27:53.830,-38,walking
17/042026 11:27:53.880,-40,walking
17/042026 11:27:53.930,-40,walking
17/042026 11:27:53.979,-37,walking
17/042026 11:27:54.030,-37,walking
17/042026 11:27:54.079,-39,walking
17/042026 11:27:54.130,-39,walking
17/042026 11:27:54.179,-40,walking
17/042026 11:27:54.230,-40,walking
17/042026 11:27:54.280,-38,walking
17/042026 11:27:54.330,-38,walking
17/042026 11:27:54.379,-41,walking
17/042026 11:27:54.429,-41,walking
17/042026 11:27:54.479,-42,walking
17/042026 11:27:54.530,-42,walking
17/042026 11:27:54.579,-41,walking
17/042026 11:27:54.630,-41,walking
17/042026 11:27:54.679,-39,walking
17/042026 11:27:54.730,-39,walking
17/042026 11:27:54.779,-40,walking
17/042026 11:27:54.830,-40,walking
17/042026 11:27:54.880,-42,walking
17/042026 11:27:54.930,-42,walking
17/042026 11:27:54.979,-39,walking
17/042026 11:27:55.030,-39,walking
17/042026 11:27:55.080,-39,walking
17/042026 11:27:55.129,-43,walking
17/042026 11:27:55.179,-43,walking
17/042026 11:27:55.229,-41,walking
17/042026 11:27:55.280,-41,walking
17/042026 11:27:55.330,-42,walking
17/042026 11:27:55.379,-42,walking
17/042026 11:27:55.429,-42,walking
17/042026 11:27:55.480,-42,walking
17/042026 11:27:55.530,-42,walking
17/042026 11:27:55.579,-42,walking
17/042026 11:27:55.629,-44,walking
17/042026 11:27:55.680,-44,walking
17/042026 11:27:55.729,-45,walking
17/042026 11:27:55.779,-45,walking
17/042026 11:27:55.830,-45,walking
17/042026 11:27:55.880,-45,walking
17/042026 11:27:55.930,-43,walking
17/042026 11:27:55.979,-43,walking
17/042026 11:27:56.029,-43,walking
17/042026 11:27:56.080,-43,walking
17/042026 11:27:56.129,-44,walking
17/042026 11:27:56.179,-44,walking
17/042026 11:27:56.229,-43,walking
17/042026 11:27:56.279,-43,walking
17/042026 11:27:56.330,-44,walking
17/042026 11:27:56.379,-44,walking
17/042026 11:27:56.429,-41,walking
17/042026 11:27:56.479,-41,walking
17/042026 11:27:56.529,-38,walking
17/042026 11:27:56.580,-38,walking
17/042026 11:27:56.629,-41,walking
17/042026 11:27:56.680,-41,walking
17/042026 11:27:56.729,-41,walking
17/042026 11:27:56.780,-41,walking
17/042026 11:27:56.829,-41,walking
17/042026 11:27:56.879,-41,walking
17/042026 11:27:56.930,-42,walking
17/042026 11:27:56.979,-42,walking
17/042026 11:27:57.030,-38,walking
17/042026 11:27:57.080,-38,walking
17/042026 11:27:57.129,-38,walking
17/042026 11:27:57.179,-38,walking
17/042026 11:27:57.230,-38,walking
17/042026 11:27:57.279,-39,walking
17/042026 11:27:57.329,-39,walking
17/042026 11:27:57.380,-41,walking
17/042026 11:27:57.430,-41,walking
17/042026 11:27:57.479,-41,walking
17/042026 11:27:57.529,-41,walking
17/042026 11:27:57.579,-42,walking
17/042026 11:27:57.630,-42,walking
17/042026 11:27:57.679,-43,walking
17/042026 11:27:57.730,-43,walking
17/042026 11:27:57.779,-38,walking
17/042026 11:27:57.829,-38,walking
17/042026 11:27:57.880,-42,walking
17/042026 11:27:57.929,-42,walking
17/042026 11:27:57.979,-43,walking
17/042026 11:27:58.029,-43,walking
17/042026 11:27:58.079,-41,walking
17/042026 11:27:58.129,-41,walking
17/042026 11:27:58.180,-39,walking
17/042026 11:27:58.230,-39,walking
17/042026 11:27:58.280,-41,walking
17/042026 11:27:58.329,-41,walking
17/042026 11:27:58.380,-41,walking
17/042026 11:27:58.429,-41,walking
17/042026 11:27:58.480,-40,walking
17/042026 11:27:58.530,-40,walking
